address,balance,share
0x8ca5a978109a43674c856114a8614634ed813148,4e+19,0
0x5d4eeb5f0a66767a7e5981669f93b646325f3c2d,4e+19,0
0x05fbb19c4edc0b33adca5dc566859a5fa0e961e1,4e+19,0
0x49b81ac77caac97f9f927ddcf37d7bc2bb69c396,4e+19,0
0xbde28123516db837fbf43976cae576908c323fd9,4e+19,0
0xa30ee6338470c6a2a08ad28e7805619a241b445c,4e+19,0
0x79610450fc2abf7ac2acc6a1c7977f8298185f95,4e+19,0
0xf0910891da53adc0a846fc1e3cd516d3a0ae1a92,4e+19,0
0x093592c98e8aa614e908ab0f1a702692932d7f0c,4e+19,0
0xae39e18fa86b99c3e948bdd6a0462d0c2f163f56,4e+19,0
0x842ca58b683e2ba858318437c23fbacbda1b395d,4e+19,0
0xd8e6f7e80b85aaac4201ddce1e11eeed1b79f1c2,4e+19,0
0xa2f93b7685e64f97808e7920c8b01cf6e1d35227,4e+19,0
0x0b7cbb20e96179e6812f3fa2250cfd8aaac418a6,4e+19,0
0x1eb86af11aec6d01906c911cf44b057833e2808b,4e+19,0
0x79cecf54deddb489e00faa10bbe61e05ae8420b3,4e+19,0
0x42bd0ab15fd90bd729081f3eac8d40750cc23934,4e+19,0
0x0b9041d9882f6e4e28b6d5a6fbdf518690d8fef4,4e+19,0
0x7aa017f88b6256bd36e4ba75c1956b816a087999,4e+19,0
0xe41c5c94a0318514ad7a9b37043a413cf2cf638b,4e+19,0
0xfef3765fc9db15eab9f35bee83475e853ca2fb77,4e+19,0
0xa7fb77cc5304d17fa175fa42000840c44f6b84ca,4e+19,0
0xd7debe2d41facbd94ed1a0afafc03c162e87da96,4e+19,0
0x9f5a3d8771db3f08f3b41e79acdd6277b18acead,4e+19,0
0xf00ce64b8c5ad8006cef6a6dc1f3b574bb47ed41,4e+19,0
0xc484692355f7a20b6e740bbe7dee974d6a848229,4e+19,0
0x674ebc5c21fce9a73bc03ac0c7b50551aaf0a3bb,4e+19,0
0x17b5a5694cc8a7ec4c81c10233bea37f589e3811,4e+19,0
0x555d26be62ec09ca7744b7cd7a2b9cc33cdbed7e,4e+19,0
0x566e926d5b66b4e7626dbaab49151e3ee089e511,4e+19,0
0x96e8a665943000a1a1918a59eec436420065c9dd,4e+19,0
0xa20ecd0bdaf133b9f8e688fcd81f9631e25d98c4,4e+19,0
0x786757bbee565735b26ce54d4bd0781f1c4fba71,4e+19,0
0xdb08de6cf5678661db7d14d5699a7267887e1cb4,4e+19,0
0xa7f3dffa1416e911ac2699e6c3745e2d50503531,4e+19,0
0x78eeee8bbcd41c4a0b0e854de550ef36fa8a56a4,4e+19,0
0x28b25ec518094e5ca9bb5258e61fafefea4a5cfb,4e+19,0
0xc64d10d1d5d17560a5baf41e96ba7a1e1b54ac2b,4e+19,0
0x2447d8d6a29ce6873bd8eee5264af508f2b29236,4e+19,0
0x2e5c9ac628ad7b08e4391e95b2b4851672d0b358,4e+19,0
0xb3e1778d19b34e251bae0314eb91154679dc2622,4e+19,0
0xae0fb8b732647f87d330f686de0363172e994be9,4e+19,0
0x100bbf3241beedcf98313536f1ed20cd4f9c1b4c,4e+19,0
0x827ef7f8ba57d52aca2278b28ab3b7cac24064d5,4e+19,0
0xca5588cd831b0ef69ca6938a782e11f724df3db8,4e+19,0
0x48452981f8b266b5d53117025d896b90a9a227a1,4e+19,0
0x8ed12d1318d450fa674ac4b77a6b0c330b2ce867,4e+19,0
0x96c083bfca97530f6127aeda73bccfa770ada81c,4e+19,0
0xf20a8f5bbb72111e568624f1615f8375bd230d61,4e+19,0
0xebcbab02023e8b266c6697bd10f241afaf06011c,4e+19,0
0xe139f050603e7f4944b6203ce7236e8aa50e8720,4e+19,0
0x1b457cc2cf12c674e4010f385d11a839395bb085,4e+19,0
0xa803f81df182fef2e83de47b120557fbce210178,4e+19,0
0xedbd384024f6c72c98414ad18beabd9f8f999f0a,4e+19,0
0xcf9616eb0a014eaa13fb23de77dd4661a1129a1d,4e+19,0
0xcd4781f641e3d556e7053e3494de486830de22ed,4e+19,0
0x5d674f65601a47d7adcdb0893eec055bd85a67d4,4e+19,0
0x52bf83ee1868778b8819f923d136eb5c011210e8,4e+19,0
0xc03e7bece979e078946aada5079ff37ef3494442,4e+19,0
0xc79f5ec96e9f9e16cbc441fe6448cf7a459aca7a,4e+19,0
0xc421e7271f5c48e42e9cead579d2917263dd217b,4e+19,0
0x94734887338d501fba9a5ed55681409fc242c9cc,4e+19,0
0x2d4c07313e7b4efd9cf017356176351c447356e4,4e+19,0
0x268ccd9dc0ba0e1d9c27d054b884a7ae143281fc,4e+19,0
0x7e980f3842a3e3d3186f342ab335ca20bb9d485a,4e+19,0
0xb5b9058d4619e2215767157305e4e14b67953516,4e+19,0
0x4cd8275eca128a3440e19f7734b978401e9e8ce8,4e+19,0
0xfeb3231edc68edfb740e2b0cc6d7659c816dfb46,4e+19,0
0x8a2346019f4cf82889605437d58a86d504c8b8cd,4e+19,0
0x778706300af9b27c37b5075b9393e7ed9dbd14d0,4e+19,0
0x39f974eefd56e8f89043b04e40ac6ff5b6ed972f,4e+19,0
0x007c7e37f5e42caeff2eb2c78bd4504423aafca0,4e+19,0
0x37d20bb477610ea11a89ea77b4c7cc8de159df0a,4e+19,0
0xbf4e9669007be846d53ebc20ebc3b788b92c9fd2,4e+19,0
0xfff00af182afe76e3ccb20fb6d9a665c449d2d37,4e+19,0
0xe2cf11c79185cfb07e5648fa5b868cce8e960ab3,4e+19,0
0x964ab2266deda3e47770d1da5107670a198ce387,4e+19,0
0x1f8e049a4e5fc1aa49cc38913b56fd5cad32b022,4e+19,0
0xcfc566d7f57dceebb2480bc686c99c94300bf6f8,4e+19,0
0xce47bfa3311e41b7994bb6a32a2e7778cc354e82,4e+19,0
0xe3a50d0b3ac2f2a10f355e9385e9cb573e4103e0,4e+19,0
0x8b5d0d43097ae7fc01a9d36c44f1266cd570bdd4,4e+19,0
0xf8b564b672d2218f1a356bec202feede94b0e7f9,4e+19,0
0x02790bab8a0ea1ab84746f57f1136c1f54946cf7,4e+19,0
0x94d02fecbebae1a569ba9e29d6b94e458c4dcbb6,4e+19,0
0x75bdb285610a07d52ad9d67d163c5e9785c69596,4e+19,0
0xbbb0c3873aea54f20ae8e360adb5153fff6f3dd0,4e+19,0
0x996dc20694f5f192125671d2aa7e2aec5920c524,4e+19,0
0xf03677f9763f033025d23116718648ea61a70497,4e+19,0
0xfab718edcc7493268d5239d02581d676c9c7943c,4e+19,0
0x97074c5b14ca9bdeff293d3a1b2d6c2c960e6db0,4e+19,0
0x64072997ea9cabd05e06de36eeaa401196875a61,4e+19,0
0xf53590a18040d67550eb092a6b0b936fe9b1537d,4e+19,0
0xc6e75a729e0e4f51e5c1b842dd9a3b2770b93c06,4e+19,0
0xbcd644a472ca8f18a58e7d49925e2d8b8a75c875,4e+19,0
0xd82b7fb1f7cd2d30576519c0072c9a7acc235472,4e+19,0
0x072da6db877625b81685a6b330b1ef782830c184,4e+19,0
0x71a049738ffe25386dcc2bc54eb37ae8e01cf230,4e+19,0
0x6a14c971a943bfd7a10c4e08dc8f4edf42a70c4b,4e+19,0
0xc7da3b7c57b2df62980e742f00d4127c8a9594bc,4e+19,0
0x75b23a9c390b7546c14b4ffbf7792fdb1b409525,4e+19,0
0xa2ccf1df762f364b7735ce255e21851542176868,4e+19,0
0x00519c20c4e6526024793d00fe782b0403f93a83,4e+19,0
0x9efeb7fab5713abf1228348f2431def4f53212a8,4e+19,0
0xdb88db921c9d6e4a6b3d35f3fe8aa010337b56ea,4e+19,0
0x4434169cf087eb1562938edefb22c7aed3f2800e,4e+19,0
0xdf50a472fb2a905285903e5944c3a18997aca239,4e+19,0
0x4964d54f61cba80d3d5f2021415014c1930fcda3,4e+19,0
0xe1a5224a43beba80cfd22134202bb90e02c6984b,4e+19,0
0x884b8b0982202efad02f642142709cea4ff11c0d,4e+19,0
0x0e5a83f76a5d0629d16c6b691ced799d54961a82,4e+19,0
0x584d92dcac0cf8821e3f4f6a55b68071d2412445,4e+19,0
0xb6d30c9c91a6c48ff723c258d9329b3592c78a77,4e+19,0
0x76ae27ea8ef241a540440132563bce6966dc2c0c,4e+19,0
0x920309cd9734e87bd6b8496ae418a21e34d3c524,4e+19,0
0x44f6897d2698be74b53c49d069914ed8ae514142,4e+19,0
0x961261256adf0cadd1f58f3a1025719e15bebb6b,4e+19,0
0xc7ad4a6cbacd5477cc79da5e4a5701e9f16f6046,4e+19,0
0x69410789c93da922ece7fe8e4f85bf1fbebbec2f,4e+19,0
0x3fb4b961969a6c6e6e7bf4e6e25ef2b6739e2c58,4e+19,0
0x1eaaaae938ad2a730075a8a78d477104e4c6e4d1,4e+19,0
0xf2a3c22307bd7b59bd62114cfc41224a98a6ee95,4e+19,0
0x033c46afc74fdecb5c51ba8fbe63f0353785bb56,4e+19,0
0x11059ba67f4499be4e0f21f9381d3d8a08ed47f5,4e+19,0
0x572f624614d0676ac52a5fbab51da1b4f0168533,4e+19,0
0x52cf894597685ebb5234d5dbb2e9992d493b9fe3,4e+19,0
0x165a49ccd4a15c8bcc6df91372b5c575e7dbe9c5,4e+19,0
0xed344126e00ae1a32a20da5ac78a952cf23e84d9,4e+19,0
0x326e0610aecce62132e11b7c6a422c64fad7fcb2,4e+19,0
0x24878561ead59ec4f9d31579a807404eaab04216,4e+19,0
0xa97f80b4a0014d60a26dcae51611045c9c198bfc,4e+19,0
0x6e85d6ca6b2ffc1bb8e40b23866b487831ebca8a,4e+19,0
0x7387de16670fd1df09fd413087c4e6f5bb4ae5bd,4e+19,0
0xa4ef79aaf1eab068bd9dfe30c38e0cb71f62ca38,4e+19,0
0x3bc579831bae2bf6d7bc1acc79a05ed78ca7e0bf,4e+19,0
0x5e1f0769d71d8b4478c745b4fd0dfcf6207e58b5,4e+19,0
0xb7862ee5fe39daee9d34a48cc2d0a1306556832f,4e+19,0
0xde65f716a9cb4cd80ad9eb387f39361862198608,4e+19,0
0x0ea6489d6b92ab061b8903f9368db33f3bc39140,4e+19,0
0x7c76a1cc18c50a80636f2c5159f7edb30d6268f8,4e+19,0
0xe1c6e71bd4acc56dedb9aaf3f7ab60968bfdb32a,4e+19,0
0xcb251680985fd2864cfa98b82906da6c68cc25f3,4e+19,0
0x4cd270daeb1013ce7f7eb100bb67fa3838ab1f0d,4e+19,0
0x675409c42a7f4e563d7074acacfc7106fc11b991,4e+19,0
0x8d575133d287a45565b28786a3d8b6927c373cf5,4e+19,0
0x1f951fc348e850f3a4ed06e30f543c988b7c7bbf,4e+19,0
0x441c79d09a6888faf1193631d2ba4a4431e809e1,4e+19,0
0x41f3d9aeef7af9167667fe4270335a8361f837d6,4e+19,0
0x5a3de0face115ddad3d5f2d987633f97b9928703,4e+19,0
0x52897d0759738da7d69ff6708911bce8473511c2,4e+19,0
0x4bdbeb4018039eb8ff60f8105c675be7b264b589,4e+19,0
0x218cd8f681adb243443b49e09b435f098560d993,4e+19,0
0x304cde132a86310fad6f80726700be1c47f48e6a,4e+19,0
0x155c36ce90bc234491b165824dd5aca3e679d432,4e+19,0
0x89422e443439e371ffb69145934b2c730152c04a,4e+19,0
0xf6797e3a6c32478e62fe358a8ca30e4439ca9c78,4e+19,0
0xce739d435a967ffd7a76a0287096f64afcf939f6,4e+19,0
0x2875cbb20a823e0a39f8e4a360a5689389b02069,4e+19,0
0x285ddfa935a610a8ee32046de92ce993f109761b,4e+19,0
0x8162a7798c003a6818a9cea296aa8460ec2dd1b0,4e+19,0
0xe6c634b3d77803169771be6127867cbc43d05c59,4e+19,0
0xee92078160abc0f768da8fd2adf380edbb0a0347,4e+19,0
0x46cc99a20f616ebde3e1b973168227e9d7092dc9,4e+19,0
0x543edf6b3ee61a23e2d409c10e1624748266a53f,4e+19,0
0x7fd9ba77db80c883837aecb0a37e4b728293cdb3,4e+19,0
0xc35ff622db690687d2ba982568523e339dd7944e,4e+19,0
0xc626779b9baf102d1732c665ff82503fb532ce24,4e+19,0
0x8ad7978b82d97211ddb37f26b6b4e527ce08840b,4e+19,0
0xbbf780a6e21ee73064b06a082a5f755d3afe48c2,4e+19,0
0x3d96a5ce4c7cb12630ac15af18b5d6bec055c77a,4e+19,0
0xab9aebc2af08369c2fdcb6c260fae9e6a075acc9,4e+19,0
0xcef8cf5b497c87a7c3f9bda06f0ffdf34d109e60,4e+19,0
0xc85e9f41c85d03dce49cdfc3c13d475a780348ef,4e+19,0
0xb276ea41957f738a2b62fd416d244f2b31315cfe,4e+19,0
0x6fe8743cc228b79adbcd15738c8c102b9146e1f5,4e+19,0
0x8ba9794272d544d2641061f10d7464d7f17ea0d9,4e+19,0
0x0477f8cef5c5acaad236c45a6b63c9d0c84e49d1,4e+19,0
0x0ac3069215a5f53117c42388d279cd3ce87d25c6,4e+19,0
0x28f089b76492c701341d790611a753777b0684db,4e+19,0
0x6e662ce293a984b9fa3743bb149618104d5f014c,4e+19,0
0x14edf3211144c814e72559a8b2bd8947eb2238a7,4e+19,0
0x532db8cd5d1bb70fa762520266dfe4f81ea982e9,4e+19,0
0x73b78bbaed407d989c4dd967375d5876cc4b0f65,4e+19,0
0x34bdc46b814f78962b70865890afd0c41fe3c407,4e+19,0
0xebf89d61f4fa3bde3385eb11eda8959a35ac36bd,4e+19,0
0x2c386576d31d511f213c42a31b220de834c512a4,4e+19,0
0x0d6bb0dee576f5505cea9587578aab7579b38527,4e+19,0
0x9e31c06adc626aaf40c41b1dd530722455bac0b1,4e+19,0
0xd3151ebaad1b1d857245f2b8bd64c3f44a48249e,4e+19,0
0x76b037b592345d5c3b2ce0f74168977ec5abe580,4e+19,0
0x933308f17eb2c86f44e0c84f5bf166edff6d5520,4e+19,0
0x90a9c2337759dc2002bf7e86b50fb0f569147bc3,4e+19,0
0xbc38c1d646caddd384ebaa8fccc65784b35097cc,4e+19,0
0x193aaa476a3a6f7a23baac3b3b88f27b36e14a45,4e+19,0
0x18a8f40e876c7ccfdd578371300c258ca9bb7877,4e+19,0
0x04bec840524998dfbf4cf136dd88f9baf0962d3f,4e+19,0
0x43d24b415a48b18ab9d92e8b57eb5875af8f401c,4e+19,0
0x3e37bfd450fc32f59454c6ec451cc4568f0b7f88,4e+19,0
0x043553bc5d303e9d72035afa5f7ccff3da532ee2,4e+19,0
0x183e1575dff940a6028a1006a3057c42c1d484e7,4e+19,0
0x4196cfbbf57fd729fb2355727c5e835d8cd56954,4e+19,0
0x64cc50bd846908027e7c7cfd5c666337747ed40a,4e+19,0
0x529e628381c896b83c5591baa79e2bf37897d853,4e+19,0
0x89f2b77c0fce07506f5554e7f17ddfdcb117c8c9,4e+19,0
0x5b25011d3792be2c4ec3273222856d206fbbe81f,4e+19,0
0xab146f91ff504fbf6bbb9f95a73b204ebdcdaa10,4e+19,0
0xc574285dd5a8c58f7423f2511bb68ad825184448,4e+19,0
0x96263b5cbd334707b4fdda4d03c0a9f1e6467883,4e+19,0
0x0913e1215e6080273c954da2956342243ea1b67c,4e+19,0
0xb958ec0ec4dc12c678126c5087a7d75abe537351,4e+19,0
0xdbf35e03e25880f4665e5033ccba5ffd6ab21c03,4e+19,0
0x6b655290be333a48aa8ca4d8fb6bcf2e682d96fa,4e+19,0
0x0d61454acf7f95c1efde7c5152c3d0e3d7018e49,4e+19,0
0x34377783041d6bee261cec3f38d8772a7d61610f,4e+19,0
0x560bee37907f185e9caeef9244194953d294ebb2,4e+19,0
0x6cbeedb15a916e6a6dc3bb8b6251498fe4086f2d,4e+19,0
0xef5df847ed461b2a4d0b5735d2eacdee346ba6e9,4e+19,0
0xcff9bf0342d5c74fc0b1c297a98a33867bcb58a0,4e+19,0
0xd1d08b906c2ed12c8e8fac5fc7e2b59d5c9b69bf,4e+19,0
0xf4ab371a03f57e626a6670c72bd750a1f6597c4f,4e+19,0
0xcb3d0d4ef71d9adfa7d85c77278c6742e1f30ecf,4e+19,0
0x0031f18bda8e132ce0ae6c8d21891fcba0dcf329,4e+19,0
0xc55c22efde0a2a7b320f0876114069dec6335e90,4e+19,0
0x2a6eee08c4021e298e80225483953c4a3d0d4d24,4e+19,0
0xc747276c2ce6d40e64e702ddca7b6f96e59eb335,4e+19,0
0x923f4e710cd8d07035f7aef09ed0b93020b31b0e,4e+19,0
0x1c997bc314ecf2f48dc05266a8ba2aa061f5a428,4e+19,0
0x68b85c86b7480362b2f3e77704c1a845eebf885a,4e+19,0
0xbf9568ce456827d3fc2b9efb8bea0a97566f4bb0,4e+19,0
0x5eeaf312ee7104f56ead9148bae8fe6982cfd12d,4e+19,0
0xa7cd55076a99e3f1029292e539a89b344e6cb797,4e+19,0
0xd0b6cdd926c5dfe55f3e788178bf914378ea8648,4e+19,0
0xff8192cc8ed80c36166f7ffc60a3f1ee9e0e7b42,4e+19,0
0xb5c8f7e21b91aed1d567a298a7f1e470cbdfe594,4e+19,0
0x328802e89562abbbd29dd3f08316718fe8b59460,4e+19,0
0x804507c00b2636411baefaea9228124c8b2487eb,4e+19,0
0x08659985b994d3e3b9c30f13a9191c051fe7360b,4e+19,0
0xe7dfbaf88a5c77abc1d07469016ee482e8382ccc,4e+19,0
0x5b4f1ee148ac7184a5f35d6972c6aacac1928283,4e+19,0
0x33c1cb7e7953c6004e4dc276f6e68303b330f395,4e+19,0
0x7399a104ce4c54734b7f81215f54901e3694a6f1,4e+19,0
0xd5eaa923e052a96bf1eb95064d4c9c1d54be531c,4e+19,0
0xdbf3955c5c6855051cb9d6132bf91357175290a6,4e+19,0
0x693879bbdaf09d54cf1232ed244775ab52fe0fca,4e+19,0
0x438364d7eb3bcc79baed1d437f89214d85ed7514,4e+19,0
0x2955dd974b54997c2971947b650bef1120589857,4e+19,0
0xb4031955966e529cdae11b5443977d865d01feae,4e+19,0
0x6d7b9079dceafbcef1aefeb7a7196fb359b5a071,4e+19,0
0x2fdb7c632f6dc9659c18fe1194603f9999666c97,4e+19,0
0xf4245b7d772c7cc5adb68a7a3f3cce16dd374308,4e+19,0
0x74ceefd53c1cff9aea65bc1e4a6a46cab8f03cf0,4e+19,0
0x68b95ff53b7036dc046c7ea51f697afc3b8f2d27,4e+19,0
0x1cd361d01182679f24079f59bb6fa77152188818,4e+19,0
0xd1643d945b6398f90922be7f79ce0b4bbdba7e13,4e+19,0
0xa345479b53d907cf1937066f3f4beafd7ceeed9e,4e+19,0
0x5cd02da704ad2cb202bf338af6b9282afc773ee2,4e+19,0
0x6e8ba2b63c5b6fc244ac1a606e78bbe3ec4b4d1c,4e+19,0
0x1df8ddfd5e53aa393320aba9ca379d12fa797218,4e+19,0
0xed957422b52c0d1d4bb4e037524fa8ff86378ae8,4e+19,0
0x17783b8d15eb652d3c3285d91f24af06a054f38b,4e+19,0
0xd307eaa80947c274fde051201d48fc59b3f3e2a4,4e+19,0
0x3c5deaf55448361fd6dbf70e50a180645f0c7dbf,4e+19,0
0xe3a199264676bdcbb3a2bba30ec33083dba9885d,4e+19,0
0x22afec2e8752fcbad9094dc4c069f5ff47b6c783,4e+19,0
0xe9dc2e6f0cec6897013f1289bb8c73b4bc2b1a95,4e+19,0
0xcafe7cf06be9e332ab4cf66f0325163024bc27cf,4e+19,0
0x96d694be271552c82aca50d0bdbceb1fc7cb2e9f,4e+19,0
0xd99ec066225ae50769a7603c325cb99bd275f5fe,4e+19,0
0x975a877ba0e95321f2b814d90c6916db3d09a878,4e+19,0
0x8ce8ff5290b3faa4703e90b90be982532fb15436,4e+19,0
0x1c65cc0978ac4ab07ceee8124e9934f757daf8c6,4e+19,0
0xf3498e46839120969a5c3676fdd53e7bc3357510,4e+19,0
0x0ce520c1525a4c9bc9b5ef9db784b07b8c82a82a,4e+19,0
0xa52878d7b9e3deea338b68dc5b6f106662ee2451,4e+19,0
0x97bb76109f867fb1fcd2cf600167db98503b771d,4e+19,0
0xe26ab6ef8702e1a799c850b237c69ba0ee108a47,4e+19,0
0x70e94328593dc783ff5d342a4121688290850f7d,4e+19,0
0x8da8a758667f38aff161641ed0c59c28e49eb601,4e+19,0
0x4cbb2e02d09572060ea1402ff7105643772d4660,4e+19,0
0x626ca2bb2adb1e804cc93bbc06b1fce8e486831c,4e+19,0
0x818f73fc14af817d1b2eb350c9495eba73c44eb1,4e+19,0
0xc8103ebe214800879ebe4771200e7d77800f8200,4e+19,0
0xfd49458a3238a15d31c29a0216d0d506b87bc567,4e+19,0
0x6557de1bf2a9cd083e471964586c39d4762ecdcc,4e+19,0
0x0afe8090e9c6e12bb872877b1b4e904fc35e482b,4e+19,0
0x4d769d220fefaa4d363ffe33ad7f941f8fe64d03,4e+19,0
0xd15fced252b206a17ee39f146bfd33d1f9913adf,4e+19,0
0x84d7f725a437bf4371eb942e88afd574e845ef9d,4e+19,0
0xcc782e63704f39f85a2eb6895ef494a1d7f56aae,4e+19,0
0xe3c5780e753e31a2ba637a69752f436dc824b782,4e+19,0
0x2f802b3b93d16daf5053bdb8a21e8494ea2e3308,4e+19,0
0xaae4bfa5e6eafa213399e4cd022e893f3b918090,4e+19,0
0xd08dee55c5feaf0201a12658e3455479eaf70c30,4e+19,0
0x6a3e2e4451a06de265a79c7674f389f795daa108,4e+19,0
0x1d6988c3d5eea96559b8e466e06a895177ca7e55,4e+19,0
0x9861552d8037e3914604322a730e21d69dc539bf,4e+19,0
0xb35c32a8266bf43a30b4989d255f87629d2591df,4e+19,0
0x8b42f683747d43e6781da5634ca28e223647842f,4e+19,0
0x15cfe6e9d1e79db6eadc29312b606eb2a41566a3,4e+19,0
0x7cfba97462c6e77c55277398e5c53e6160b09a23,4e+19,0
0xe596849345914843b0c56f64e6d3f90420351ded,4e+19,0
0xf9a507ccf23b729607b5b151ac2e5dc72e975ddb,4e+19,0
0x41a7a6cc61866f95b062f0b0f97ebfb43da0cfc3,4e+19,0
0x7f37cc9719819d1ed038c9b09ebb74f06f742060,4e+19,0
0xf9e873523bb8d1436669d01ea605a0b5e3b80baf,4e+19,0
0xa3b1823b4d8588a534440ae10b234ad96bf67771,4e+19,0
0x058490624f44cd8a157af315c600f66605ced9e7,4e+19,0
0xc4743610e784364a260679d92c556bb85d85e99d,4e+19,0
0x2853f5ccf71c20bb1effc89cd936de2dce37bed6,4e+19,0
0x6320b0c57556f0524af87c07aee025c544b7b97f,4e+19,0
0x48ea9dcd6b1bd003a0ffd5997c2c8b1117d149fd,4e+19,0
0x822e50416e62d932bd8dcbb381e89c9bbf3a4d77,4e+19,0
0xa8fdd9330c8e4be15c63c42bed60a7dd8d007047,4e+19,0
0x34fb35c21e91d7c46077c8f59a142e5e8224e19f,4e+19,0
0x51498c62837154f900b814861c541f8e12d15fef,4e+19,0
0xcc1127b8b1cf8e0b8e3f119f3696a62ac780c6ef,4e+19,0
0x16ad6c4d0866b244abbe4dc30bdea93cd12a6848,4e+19,0
0x3accf8a58c5ee477650dbd268eb06651cda858c5,4e+19,0
0x6df497b1eea22293fcd28e7db6fa3e0b730d0d3a,4e+19,0
0xe2f2e7d691134fccfb400db46b9e058cdd9a241d,4e+19,0
0x74eeb66dfa37caa482d69104c83d89bb78ffe25b,4e+19,0
0xd2f97b10c1f34a9c170b0ec810648697bc450600,4e+19,0
0xe203182e142e0b71596cbdb561cd1af2f64f4a7e,4e+19,0
0x62c09b070bde9d8623dbd28134de62897efca81b,4e+19,0
0x1abf95bd4b8347d4f075297ce2302a219bb73ab4,4e+19,0
0x55cb5f0095b62b0dbbd6bf379947d9173b93cba9,4e+19,0
0x7110f5fe4220a60deec8656f26a5c435433363fb,4e+19,0
0x59efd2421304f532f946387e42754d6444d808c1,4e+19,0
0xac3319bb435a11adef70d07852f86dfd1302de79,4e+19,0
0x9d155e1806116d326cbdb0293789b2866a0a2aad,4e+19,0
0xbb3b63d59d85204c9baab5696b5348bd48cd4856,4e+19,0
0x4c949c604188274a7164e0da02330ec0eed1e9a3,4e+19,0
0x76e95aacc2252bf9c6a1a8429924e47c57e75779,4e+19,0
0x21d23c52fb8034f869c660bdb1a5fbbf0c356b03,4e+19,0
0xaad3bb52e480284d1c579bde3b976043c0f70615,4e+19,0
0xa32ec184923e53758d4df35979bf167621368c1b,4e+19,0
0xbbf51d1f2eec6047e6c0ca479fcc7ddc1f7e36ad,4e+19,0
0xaa2c805bbd536d60df0893ff0c5c88c361022cc7,4e+19,0
0x8063c8a8ec05eb487cf8e90e4e26d4eddb25863f,4e+19,0
0x261dad8a01ebf28d4b833995f09a1fa4dcbd8e1c,4e+19,0
0x0f3943fe4d55424d3d73f3e4d4af66ca623de1c1,4e+19,0
0xe9d0945eb0eaba4de5d0e139be457a61524bb5dd,4e+19,0
0x959c3dcc88d13787844c259dc3b39f35d5e6331b,4e+19,0
0x303ad78ff5db2a3a6eb5becabf4cce2b89d5ded4,4e+19,0
0xe6e9ee123f85b6d259c5426266c9ebd32cb9c7f5,4e+19,0
0xf08d03d5ed5ece18af587c5d729ca5d48ce559d3,4e+19,0
0x88d6c102aa719a83c45eb95317640bc6e25fe548,4e+19,0
0x83f0fea4ef25ea31708d4162f1e4e08ddbddd57c,4e+19,0
0xd70b856cfa4b2c4d2bdd2fcca74c82ae9ff8d7e1,4e+19,0
0x282b6a0250c0d6a383f9bd38bdca0c2ca6b1f817,4e+19,0
0x25b58144579e17a98ac94e250fc3e11623e765b3,4e+19,0
0x42ca72d932f45d1cf4cbb1c73ff3ee7052b7a2fc,4e+19,0
0x878597f2560af678d1b160ae8da9e5e351ae9975,4e+19,0
0x03005e44b3c88d1d54cc4be5adea218e4d676c68,4e+19,0
0x6172922785ebfc300051241243f56387db30a59e,4e+19,0
0xa237fa9c2c7e3003a8d1ca30659fb845bf2bebf6,4e+19,0
0xcfc8d3854fbfee8882d5976919d5eafffe597f61,4e+19,0
0x59774c49c5100bdec6b77e079f205d4307ad1cd6,4e+19,0
0x9611c82f917e2f3391d24dc8608e55513db3039c,4e+19,0
0x6d69452a05532cf84d874ec61649317b4dac7be4,4e+19,0
0x19fd056d633559f3454a6d8d23cb1b9d16176e9e,4e+19,0
0x608d56a2ba221c52e894f9ad65419102ad9a754c,4e+19,0
0x5b5ba2bd931768aee06850c0ca4ee49c1f13a3a5,4e+19,0
0x4a902fdffecc51b285e11cada855e325d56b9aa4,4e+19,0
0x1f60dc228be15bc80e34ff85ca3be7065563020c,4e+19,0
0xea802b9300e4b08d6e26535f1ab3a5a968f4706d,4e+19,0
0xa46bcd3431935c56eaed3c191fefc5e2a21c9b1f,4e+19,0
0x9069faa9c0909210f6e624cee89637e31b91e664,4e+19,0
0x62e44380691700a76942526670edc4290f2d884d,4e+19,0
0xf654a2c9796c485dc51bf2a3cbbea318316485f7,4e+19,0
0x7feb1452eb824fc1418735f74bccd38ca2b0e444,4e+19,0
0x19fdcf0da13d27474641011e6d16cd78d42d7cf6,4e+19,0
0xb0cdc0cd572d62a58b663709e2cda6f609df2e69,4e+19,0
0x972b3c0a809151f24f2119e671a5506c9df2cb47,4e+19,0
0xf3aaf6f1db5bc90fe8bfc9c66ce2c709b3d921d4,4e+19,0
0x1959511b87f6d4b5519f2b5200c13d2fd388b11c,4e+19,0
0x29ff2f909fe6fed319dbcaa2554a1cc4218086d9,4e+19,0
0x5fd25767745461503c22cb67c2c71d68ef012e89,4e+19,0
0x4aca9c0447cdb6119e04b6214f5ad3c90582ca44,4e+19,0
0x4de07b3388e10bc2d9fb472610dd6cfd7fd0a940,4e+19,0
0x34ea3b64f9a6b1f7b5a2154fefb0a6091d85b878,4e+19,0
0xeec94743fa75ea788f0268f28865b945de380a21,4e+19,0
0x58a6520fbb481bf1de31b50177780c556bc917ba,4e+19,0
0x495279fdb59b45512f06a9da67b02f72df580132,4e+19,0
0xced14a85e06d360a952d4f999636af532ac1e44e,4e+19,0
0xffb8968beae958ff8cd99881599e1297a3985546,4e+19,0
